Date,LINTGEB ID Equity,IPCBDYA LN Equity,JOHUOYA LN Equity,BAREBIN LN Equity,LIOSSFI LN Equity,FSMEQIA LN Equity,JPMEMBA LN Equity,FSAPLBA LN Equity,FSGEMBA LN Equity,MNKS LN Equity,ATT LN Equity,LINTGED ID Equity
27/04/2017,2.524,226.58,1.531,3718,371.54,324.81,273.5,662.15,602.27,648,920,1.7241
28/04/2017,2.5348,226.66,1.53,3744,371.66,325.18,272.5,658.37,598.37,653,932.25,1.7315
01/05/2017,2.5348,226.66,1.53,3744,371.66,325.18,272.5,658.37,598.37,653,932.25,1.7315
02/05/2017,2.5418,226.83,1.538,3769,373.15,326.32,274.9,663.82,601.83,665,955,1.7363
03/05/2017,2.551,227.13,1.54,3760,373.78,327.87,275.4,664.86,601.41,668,955,1.7426
04/05/2017,2.5516,227.39,1.543,3792,374.49,328.15,275.1,664.1,600.96,673,954,1.743
05/05/2017,2.5637,227.35,1.541,3795,372.82,327.96,272.4,658.02,595.22,677,954,1.7513
08/05/2017,2.5845,227.54,1.552,3792,374.89,328.5,274.1,661.62,597.61,679,952.5,1.7656
09/05/2017,2.5878,227.37,1.558,3808,376.87,329.1,275.7,663.62,598.39,681.5,963.25,1.7678
10/05/2017,2.5891,227.43,1.56,3788,376.74,328.13,277.8,666.21,600.4,683.5,970,1.7687
11/05/2017,2.597,227.68,1.563,3817,377.9,329.32,280.6,673.43,610.26,681,970,1.7741
12/05/2017,2.6031,227.87,1.563,3809,377.94,330.16,282,675.2,610.28,679.5,977.5,1.7783
15/05/2017,2.6071,228.26,1.567,3823,379.61,329.29,282.8,673.43,610.48,679,982,1.781
16/05/2017,2.6311,228.22,1.573,3861,380.46,332.24,285,677.07,615.6,683.5,973,1.7974
17/05/2017,2.636,228.4,1.58,3839,381.02,331.45,283.2,670.76,613.39,672.5,971.5,1.8008
18/05/2017,2.6084,228.79,1.567,3723,376.75,327.74,273.7,663.3,601.81,667,964.5,1.782
19/05/2017,2.6181,228.55,1.573,3806,379.02,329.72,274.6,664.66,598.46,677.5,958,1.7886
22/05/2017,2.6352,228.62,1.583,3848,380.75,331.48,278.6,666.57,603.28,685,962,1.8003
23/05/2017,2.6518,228.71,1.587,3872,381.37,333.77,278.9,666.66,602.44,684,970,1.8117
24/05/2017,2.6566,228.78,1.588,3870,382.12,334.78,280.4,667.94,605.57,686.5,998.5,1.8149
25/05/2017,2.6767,229.04,1.59,3887,382.92,336.81,282.1,671.08,609.57,689.5,999.5,1.8287
26/05/2017,2.7123,229.27,1.592,3919,383.92,340.6,285.5,676.23,615.71,702,1001.75,1.853
29/05/2017,2.7123,229.27,1.592,3919,383.92,340.6,285.5,676.23,615.71,702,1001.75,1.853
30/05/2017,2.7151,229.44,1.591,3895,384.05,339.15,284.2,675.42,613.8,699,1011,1.8549
31/05/2017,2.7377,229.63,1.597,3929,386.34,342.21,284.5,678.31,616.21,705.5,1015,1.8704
01/06/2017,2.7479,229.51,1.598,3914,379.19,343.71,283.7,680.67,613.61,702,1020,1.8774
02/06/2017,2.7603,229.44,1.596,3944,379.63,346.19,285.8,684.64,616.79,709,1020,1.8859
05/06/2017,2.7603,229.6,1.588,3917,378.13,345.57,286.7,686.76,617.06,703.5,1019.5,1.8859
06/06/2017,2.7608,229.71,1.588,3896,375.38,345.7,285.3,686.41,615.75,699,1025,1.8862
07/06/2017,2.7525,229.99,1.588,3900,376.16,345.54,285.9,686.23,615.72,698.5,1029.5,1.8806
08/06/2017,2.7276,229.85,1.577,3894,374.82,344.84,286.2,684.03,613.04,701,1027,1.8636
09/06/2017,2.7492,229.78,1.581,3924,374.41,347.79,292.1,691.75,618.38,709,1040,1.8784
12/06/2017,2.7451,229.95,1.584,3923,375.43,346.83,290.4,690.69,618.11,699,1020.5,1.8756
13/06/2017,2.7412,229.87,1.583,3928,375.53,344.87,289.6,688.88,615.82,700,1013.5,1.8729
14/06/2017,2.7552,229.98,1.589,3957,377.85,347.15,290.1,688.82,617.24,699.5,1007,1.8825
15/06/2017,2.7531,230.46,1.57,3876,372.92,344.81,288.8,684.09,612.12,701,981,1.8811
16/06/2017,2.7619,230.08,1.579,3912,375.52,346.5,286.6,682.41,611.81,705,1001,1.8871
19/06/2017,2.7719,230.28,1.586,3945,377.43,346.98,287.9,684.72,613.13,709,996.5,1.8939
20/06/2017,2.8096,230.48,1.591,3977,378.75,351.99,292.1,692.42,619.39,711.5,1008,1.9198
21/06/2017,2.7868,230.69,1.58,3929,375.45,350.03,290.6,687.8,614.73,706,1012.5,1.9042
22/06/2017,2.7915,230.68,1.574,3945,375.26,350.18,292,689.3,615.29,709.5,1015,1.9074
23/06/2017,2.7718,230.68,1.574,3916,374.87,347.95,290.6,685.35,612.61,706.5,1022,1.8939
26/06/2017,2.7908,230.74,1.582,3946,376.6,350,292.1,687.08,614.04,708,1020.5,1.9069
27/06/2017,2.7829,230.84,1.577,3927,375.28,348.68,292.9,684.85,614.64,708.5,1022.5,1.9016
28/06/2017,2.7474,230.41,1.576,3900,374.16,344.54,287.9,678.4,610.07,700,982.5,1.8774
29/06/2017,2.7267,230,1.563,3872,370.93,341.86,286.5,673.15,605.59,695.5,992.5,1.8632
30/06/2017,2.7034,229.65,1.561,3863,370.6,338.53,284.3,669.68,602.56,689,981,1.8473
03/07/2017,2.672,229.54,1.553,3857,367.97,338.48,284.7,669.47,602.54,688.5,975,1.8241
04/07/2017,2.6561,229.59,1.556,3841,368.7,337.88,284,666.67,604.23,682.5,977.5,1.8133
05/07/2017,2.6587,229.66,1.551,3857,369.04,338.18,284.5,671.06,604.24,684.5,974.5,1.815
06/07/2017,2.6482,229.63,1.545,3837,367.33,337.85,285,667.28,600.84,677.5,960,1.8079
07/07/2017,2.6515,229.39,1.55,3859,367.44,338.62,284,669.53,600.68,676.5,972.25,1.8101
10/07/2017,2.6725,229.5,1.552,3895,368.81,341.45,286.7,674.63,604.29,680,982.25,1.8245
11/07/2017,2.6518,229.58,1.541,3878,366.39,339.66,288.5,675.66,604.56,682,985.75,1.8104
12/07/2017,2.6627,229.56,1.552,3931,369.13,340.95,291.7,677.53,609.12,689.5,999.75,1.8178
13/07/2017,2.6775,229.7,1.561,3925,370.56,343.25,294.7,680.33,611.69,696,998.25,1.828
14/07/2017,2.6706,229.52,1.558,3928,369.96,342.15,294.5,678.58,611.12,694,993,1.8232
17/07/2017,2.668,229.64,1.56,3934,371.87,342.3,294.2,676.87,609.35,699,997.5,1.8215
18/07/2017,2.681,229.92,1.556,3968,372.04,343.7,294.6,681.33,614.13,696.5,1013,1.8304
19/07/2017,2.6944,230.19,1.554,3947,372.76,343.28,296.3,684.41,617.04,702,1022,1.8395
20/07/2017,2.729,230.34,1.568,3986,375.68,347.21,299.3,687.31,620.86,703.5,1035,1.8632
21/07/2017,2.7341,230.47,1.568,3976,377.03,347.58,297.8,686.45,619.84,703,1037.5,1.8667
24/07/2017,2.71,230.81,1.55,3935,373.07,344.76,297.3,686.04,617.72,705,1038,1.8502
25/07/2017,2.708,230.81,1.555,3949,373.21,345.35,297.5,687.03,617.62,702.5,1038,1.8489
26/07/2017,2.706,230.56,1.558,3945,375.43,343.16,296.4,684.85,617.39,707.5,1040,1.8475
27/07/2017,2.7343,230.85,1.566,3943,374.68,341.97,297.4,684.34,615.32,707,1035,1.8668
28/07/2017,2.7507,230.88,1.557,3919,372.8,342.8,296.8,682.98,616.57,704.5,1023,1.878
31/07/2017,2.736,230.99,1.556,3935,374.32,341.93,297.3,680.65,614.51,704.5,1022,1.8681
01/08/2017,2.7225,230.95,1.561,3938,375.33,340.4,295.3,678.32,612.78,704,1012,1.8588
02/08/2017,2.7268,231.18,1.559,3953,373.97,339.42,295.8,679.7,613,701,1007,1.8618
03/08/2017,2.7357,231.27,1.563,3946,374.26,338.93,294.3,680.06,615.68,705,1012,1.8679
04/08/2017,2.7529,231.69,1.574,3962,375.02,341.01,296.3,682.52,617.82,706,1010.5,1.8797
07/08/2017,2.7529,231.7,1.575,3985,376.59,342.89,298,685.45,620.93,707.5,1025,1.8797
08/08/2017,2.7727,231.91,1.577,4010,377.18,343.87,302,686.17,622.26,708.5,1022,1.8932
09/08/2017,2.7676,231.88,1.574,3959,375.52,343.2,301,683.67,620.34,705,1029,1.8897
10/08/2017,2.7719,231.94,1.571,3938,375.38,343.34,299.1,680.39,619.25,698,1017.5,1.8927
11/08/2017,2.7694,231.84,1.559,3900,371.58,341.37,293.8,675.79,616.14,692.5,1009.5,1.891
14/08/2017,2.7698,231.7,1.564,3960,374.03,343.11,296.8,675.6,618.47,701,1020,1.8913
15/08/2017,2.806,231.68,1.57,3974,376.09,347.31,299.5,680.63,624.01,708,1028,1.916
16/08/2017,2.8144,231.59,1.577,3984,377.75,349.34,302.2,683.05,629.42,714,1037.5,1.9218
17/08/2017,2.8265,231.72,1.575,3988,377.07,350.8,304.3,683.69,631.24,714.5,1028,1.93
18/08/2017,2.798,231.84,1.563,3970,373.85,345.58,301.1,681.15,626.32,711.5,1025,1.9106
21/08/2017,2.7972,231.92,1.563,3979,373.74,345.82,302.4,679.25,627.65,711.5,1028.5,1.9101
22/08/2017,2.8167,232.01,1.57,3993,374.53,348.24,305.6,685.08,632.72,718,1042,1.9234
23/08/2017,2.8288,231.94,1.574,4026,375.64,350.6,308.2,686.02,636.18,718,1044.5,1.9316
24/08/2017,2.8143,231.98,1.575,4017,376.11,347.92,310.1,686.73,641.05,718.5,1052,1.9218
25/08/2017,2.8072,232,1.574,4024,376.57,347.42,310.1,687.69,643.74,715.5,1047,1.9169
28/08/2017,2.8072,232,1.574,4024,376.57,347.42,310.1,687.69,643.74,715.5,1047,1.9169
29/08/2017,2.7977,232.26,1.555,3968,371.96,344.7,304.3,681.59,637.19,704,1034.5,1.9105
30/08/2017,2.8038,232.33,1.564,3979,374.08,346.36,306.8,685.35,639.97,710,1043,1.9147
31/08/2017,2.8205,232.23,1.57,4005,376.17,349.21,309.3,690.87,643.09,714,1047,1.9261
01/09/2017,2.826,232.26,1.579,4040,377.73,350.73,309.3,689.74,641.58,712.5,1052.5,1.9298
04/09/2017,2.8174,232.21,1.574,4015,376.71,349.55,308.1,685.38,639,711,1062.5,1.924
05/09/2017,2.8052,232.17,1.574,4014,377.57,348.93,308.5,686.42,639.45,709,1060.5,1.9157
06/09/2017,2.7854,232.41,1.561,3985,374.64,345.97,305,678.49,632,704,1066,1.9022
07/09/2017,2.7907,232.26,1.571,4016,377,347.19,305.9,678.88,632.98,707,1061,1.9058
08/09/2017,2.7851,232.51,1.566,4019,376.64,346.76,305.2,676.43,630.16,704.5,1060,1.902
11/09/2017,2.7877,232.34,1.574,4038,379.14,346.66,305.9,676.08,630.11,704.5,1061.5,1.9038
12/09/2017,2.7816,231.97,1.571,4015,377.8,346.9,306.6,675.35,628.42,704,1060.5,1.8997
13/09/2017,2.7807,231.6,1.569,4020,377.64,346.61,306.8,676.32,630,709,1063,1.899
14/09/2017,2.7801,231.52,1.571,4009,378.7,346.69,308.6,675.12,631.63,702,1057.5,1.8987
15/09/2017,2.7026,230.6,1.543,3924,372.39,338.29,300.5,659.63,615.63,690,1052,1.8458
18/09/2017,2.7174,230.71,1.552,3948,373.76,339.77,304.7,665.68,620.24,694.5,1065,1.8558
19/09/2017,2.7341,230.78,1.555,3971,374.64,341.54,304.5,665.61,618.56,696.5,1059.5,1.8673
20/09/2017,2.7291,230.89,1.557,3964,374.66,340.42,303.8,664.96,616.43,695,1058,1.8639
21/09/2017,2.713,230.72,1.551,3951,374.27,339.49,304.3,665.73,617.45,696.5,1057.5,1.8529
22/09/2017,2.688,230.67,1.55,3960,375.11,337.21,301.7,658.88,610.78,695,1052.5,1.8358
25/09/2017,2.7088,230.85,1.556,3956,377.92,338.6,301.1,656.56,611.62,693,1047.5,1.8501
26/09/2017,2.706,231.04,1.559,3936,377.4,337.27,297.1,655.18,608.49,691,1037,1.8481
27/09/2017,2.6989,230.88,1.555,3924,377.48,337.05,296.1,654.54,604.78,694.5,1040,1.8433
28/09/2017,2.7091,230.7,1.549,3952,378.68,337.43,295.5,654.56,605.37,696.5,1052.5,1.8503
29/09/2017,2.7332,230.97,1.561,3993,381.75,338.52,297.5,659.07,609.8,704.5,1047,1.8667
02/10/2017,2.7507,231.21,1.566,4023,383.19,341.48,300.4,662.32,612.3,712.5,1077,1.8788
03/10/2017,2.7567,231.31,1.572,4061,384.6,343.61,304.1,665.39,613.79,717.5,1084,1.8828
04/10/2017,2.7654,231.52,1.57,4062,384.67,343.15,307.5,669.55,618.62,721.5,1078,1.8888
05/10/2017,2.7878,231.54,1.571,4097,386.45,346.97,308.9,674.43,623.54,726,1105,1.9041
06/10/2017,2.8178,231.49,1.575,4119,387.92,352.01,312.2,681.87,629.76,736,1104,1.9246
09/10/2017,2.8071,231.62,1.57,4091,388.06,350.7,309,679.51,624.85,726,1110.5,1.9174
10/10/2017,2.8068,231.67,1.571,4101,390.63,350.23,309.2,680.25,626.21,730,1109,1.9172
11/10/2017,2.8159,231.67,1.576,4119,391.3,351.12,311.3,683.59,629.4,737,1122.5,1.9234
12/10/2017,2.8298,231.71,1.576,4136,392.15,353.34,313.7,689.86,635.03,737,1122.5,1.9329
13/10/2017,2.8251,231.56,1.576,4108,392.99,351.77,311.5,686.27,633.97,733,1124.5,1.9297
16/10/2017,2.8362,231.82,1.572,4093,393.18,351.39,313.1,688.85,636.87,737.5,1132,1.9373
17/10/2017,2.8477,232.16,1.569,4103,392.56,353.34,314.5,692.67,640.62,737,1131,1.9451
18/10/2017,2.8521,232.38,1.572,4121,391.71,354.5,313.7,693.77,637.75,740.5,1137,1.9481
19/10/2017,2.8544,232.46,1.571,4100,390.06,354.77,314,695.29,637.15,741.5,1134,1.9498
20/10/2017,2.8467,232.41,1.572,4120,390.73,354.05,311.5,693.95,633.68,745,1138.5,1.9445
23/10/2017,2.8463,232.29,1.572,4113,390.2,356.16,311.3,692.33,635.23,745.5,1134.5,1.9443
24/10/2017,2.8385,232.29,1.571,4111,389.74,355.82,308.2,689,631.7,744,1135,1.9389
25/10/2017,2.8099,232.08,1.565,4098,390.37,354.51,307.3,684.05,629.47,733.5,1113,1.9194
26/10/2017,2.8083,231.8,1.557,4115,390.17,355.44,305.1,686.48,630.85,742.5,1114,1.9183
27/10/2017,2.858,232.05,1.563,4128,392.23,359.86,307.2,693.43,634.04,752,1145,1.9523
30/10/2017,2.858,232.27,1.562,4113,392.86,360.69,308.5,693.51,636.42,750,1151,1.9523
31/10/2017,2.8286,232.56,1.567,4108,393.1,358.2,307.3,691.34,633.17,746,1153,1.9322
01/11/2017,2.8264,232.54,1.566,4115,394.63,357.07,308.8,690.29,631.19,750,1170.5,1.9307
02/11/2017,2.8481,232.68,1.564,4148,393.77,360.29,310.6,698.91,639.12,761,1189,1.9456
03/11/2017,2.8575,233.26,1.571,4167,395.42,361.97,314.1,700.56,642.78,769.5,1189,1.9521
06/11/2017,2.8558,233.35,1.574,4147,395.58,363.32,315.5,699.29,641.02,767,1172,1.9509
07/11/2017,2.8549,233.42,1.573,4134,395.32,361.82,318,697.12,640.4,772.5,1197,1.9503
08/11/2017,2.8719,233.49,1.571,4115,393.41,362.38,318.1,700.08,640.54,781.5,1178,1.9619
09/11/2017,2.8861,233.31,1.57,4094,392.75,363.12,319.7,700.3,641.41,775.5,1170,1.9716
10/11/2017,2.8759,232.88,1.562,4060,391.17,361.2,317.8,696.02,636.07,772,1190,1.9647
13/11/2017,2.896,232.65,1.558,4048,389.24,361.74,318.8,700.93,637.37,776.5,1187.5,1.9785
14/11/2017,2.8991,232.49,1.556,4073,388.63,362.34,317.6,698.31,636.96,773,1183.5,1.9806
15/11/2017,2.8862,232.39,1.552,4029,386.34,362,313.3,693.09,630.75,769.5,1183,1.9718
16/11/2017,2.8915,232.32,1.552,4035,387.34,360.3,314.9,694.06,633.2,777.5,1185,1.9754
17/11/2017,2.9111,232.39,1.554,4045,388.85,363.29,319.3,695.49,639.52,774.5,1187,1.9888
20/11/2017,2.8978,232.49,1.55,4027,388.05,361.27,320.6,691.92,637.07,766.5,1191,1.9798
21/11/2017,2.9011,232.71,1.549,4045,386.9,362.56,324.7,696.67,636.84,777.5,1209.5,1.982
22/11/2017,2.9071,232.85,1.555,4060,388.96,364.06,325.5,698.32,639.67,781,1222.5,1.9861
23/11/2017,2.9007,233.02,1.544,4064,389.86,361.93,321.8,695.93,638.37,782.5,1243,1.9817
24/11/2017,2.9186,233.03,1.545,4075,389.27,362.24,321.8,698.45,636.3,783,1244,1.994
27/11/2017,2.9245,233.13,1.551,4085,389.72,362.67,319.4,695.36,636.57,784.5,1228,1.9981
28/11/2017,2.9346,233.07,1.554,4071,391.11,364.07,320.9,699.68,641.88,792,1228,2.005
29/11/2017,2.9188,232.81,1.55,4048,391.14,362.52,317.3,690.43,637.22,785.5,1194,1.9942
30/11/2017,2.8984,232.57,1.556,4016,388.92,358.86,309.6,684.78,631.92,776,1200,1.9802
01/12/2017,2.8928,232.8,1.542,3996,386.82,359.24,306.4,681.19,624.14,766.5,1182,1.9765
04/12/2017,2.8907,233.2,1.547,4018,387.52,359.3,306.8,681.03,624.71,768,1143,1.975
05/12/2017,2.9137,233.21,1.549,4022,386.39,358.33,307.4,686.58,632.75,766,1132.5,1.9908
06/12/2017,2.9203,233.44,1.545,4006,385.46,360.5,305.4,682.55,628.7,761,1106,1.9953
07/12/2017,2.9543,233.51,1.548,4027,386.04,363.41,307.1,684.04,631.51,753.5,1129,2.0185
08/12/2017,2.9111,233.14,1.54,3998,383.76,359.53,307.4,681.85,627.33,767,1130,1.989
11/12/2017,2.9323,233.57,1.546,4030,386.94,362.56,312.6,689.47,633.18,768,1149.5,2.0035
12/12/2017,2.9401,233.71,1.555,4025,388.28,364.01,312.3,688.54,630.42,765,1160,2.0089
13/12/2017,2.945,233.75,1.557,4015,388.12,364.5,312.3,688.79,630.39,763,1157,2.0122
14/12/2017,2.939,233.9,1.551,4009,387.58,363.52,311.2,687.2,629.58,757,1145.5,2.0082
15/12/2017,2.9431,234.28,1.55,3994,387.31,362.35,311.1,690.43,633.63,755,1131,2.011
18/12/2017,2.9743,234.53,1.557,4045,390.48,367.21,314.2,694.84,643.01,756,1160,2.0323
19/12/2017,2.9719,234.39,1.56,4057,391.04,367.36,317.2,696.15,649.93,757,1153,2.0307
20/12/2017,2.9605,233.94,1.559,4054,392.02,366.2,315.6,695.45,648.25,755,1158.5,2.0229
21/12/2017,2.9494,233.73,1.558,4053,392.26,366.14,317.1,694.74,649.34,755,1167,2.0154
22/12/2017,2.9529,233.98,1.565,4048,395.52,365.55,318,697.58,650.92,757.5,1167.5,2.0177
25/12/2017,2.9529,233.98,1.565,4048,395.52,365.55,318,697.58,650.92,757.5,1167.5,2.0177
26/12/2017,2.9529,233.98,1.565,4048,395.52,365.55,318,697.58,650.92,757.5,1167.5,2.0177
27/12/2017,2.9529,234.21,1.564,4051,395.84,365.07,316.6,697.94,652.79,757,1159,2.0177
28/12/2017,2.9495,234.53,1.567,4080,397.27,365.86,319.3,701.66,656.56,756,1170,2.0155
29/12/2017,2.9321,234.55,1.568,4065,398.85,364.28,319.1,702.74,659.67,763.5,1169,2.0036
01/01/2018,2.9321,234.55,1.568,4065,398.85,364.28,319.1,702.74,659.67,763.5,1169,2.0036
02/01/2018,2.9167,234.46,1.569,4068,398.52,362.83,320.9,703.04,659.56,759,1155,1.9913
03/01/2018,2.9124,234.45,1.567,4087,398.66,362.59,323.3,703.53,659.43,779,1172.5,1.9884
04/01/2018,2.9365,234.73,1.57,4136,399.67,365.3,325.6,708,662.04,792,1180,2.0049
05/01/2018,2.9392,234.89,1.581,4173,402.42,368,326.4,712.6,667.67,798,1185,2.0067
08/01/2018,2.9513,235.62,1.584,4180,402.51,370.22,328.4,715.46,669.59,803,1195,2.0151
09/01/2018,2.9582,235.69,1.58,4182,401.62,370.56,329.4,714.35,669.27,813,1205,2.0198
10/01/2018,2.9561,235.44,1.574,4187,401.46,371.76,328.3,714.23,667.82,816,1195,2.0183
11/01/2018,2.9491,235.5,1.577,4195,401.57,372.33,328.8,717.76,673.1,812,1210,2.0136
12/01/2018,2.9277,235.36,1.583,4197,402.92,368.96,327.1,711.02,667.14,811,1205,1.999
15/01/2018,2.9283,235.37,1.583,4202,402.15,368.33,326.4,707.6,663.02,805,1220,1.9994
16/01/2018,2.9371,235.5,1.579,4201,402.25,368.48,328.6,710.47,662.31,811,1217.5,2.0054
17/01/2018,2.9236,235.59,1.578,4183,401.9,368.27,327.1,709.6,663.34,805,1207.5,1.9962
18/01/2018,2.9209,235.47,1.569,4166,399.38,369.07,327.1,707.54,660.3,810,1210,1.9944
19/01/2018,2.9441,235.47,1.569,4212,400.64,370.57,327.3,713.73,663.82,816,1215,2.0102
22/01/2018,2.9536,235.45,1.57,4205,400.25,372.58,329.5,719.64,667.96,817,1215,2.0168
23/01/2018,2.9771,235.5,1.567,4192,400.57,373.85,331.1,720.33,669.01,820,1222.5,2.0328
24/01/2018,2.9479,235.38,1.563,4171,398.41,368.24,327.4,712.38,662,810,1207.5,2.0129
25/01/2018,2.9248,235.19,1.555,4136,395.3,365.68,326,706.29,661.12,803,1202.5,1.9971
26/01/2018,2.9315,235.4,1.554,4147,395.72,366.5,328,705.31,660.35,815,1207.5,2.0017
29/01/2018,2.9596,235.44,1.557,4188,396.81,371.95,332.6,716.07,663.79,825,1222.5,2.021
30/01/2018,2.9508,235.35,1.551,4142,395.17,373.01,328.3,707.13,656.55,810,1200,2.0149
31/01/2018,2.9472,235.15,1.546,4127,392.55,371.28,328.9,704.18,652.82,802,1215,2.0125
01/02/2018,2.9472,234.82,1.536,4142,391.02,369.15,327.6,701.58,651.08,802,1200,2.0125
02/02/2018,2.9585,234.69,1.525,4080,388.17,365.97,323.7,695.46,643.48,790,1192.5,2.0202
05/02/2018,2.9329,234.45,1.51,4037,379.89,362.36,320.5,695.54,642.74,776,1150,2.0028
06/02/2018,2.8574,234.38,1.48,3962,371.5,353.48,309.2,680.69,629.68,744,1105,1.9513
07/02/2018,2.8881,234.16,1.483,4013,375.82,356.83,313.9,683.12,634.72,777,1180,1.9722
08/02/2018,2.8714,233.88,1.485,3955,378.12,352.37,312.9,683.07,630.66,751,1160,1.9608
09/02/2018,2.8463,233.47,1.472,3924,373.73,345.93,305.8,679.9,629.9,742,1120,1.9437
12/02/2018,2.8578,233.04,1.478,3972,375.54,350.84,308.7,680.31,629.79,761,1170,1.9516
13/02/2018,2.8779,232.74,1.477,3972,376.81,353.1,312.3,680.93,629.66,765,1160,1.9653
14/02/2018,2.8934,232.42,1.479,4009,377.38,354.86,316.6,685.65,633.58,772,1180,1.9759
15/02/2018,2.8875,232.07,1.485,4032,380.26,354.64,319.8,680.85,633.98,783,1205,1.9719
16/02/2018,2.9259,232.58,1.489,4054,381.04,358.92,319.8,681.1,632.11,790,1235,1.9981
19/02/2018,2.9423,232.91,1.49,4041,382.6,359.13,321.1,684.56,632.34,782,1232.5,2.0094
20/02/2018,2.9357,232.84,1.487,4025,384.62,357.72,317.8,682.08,631.08,784,1205,2.0048
21/02/2018,2.9387,233.01,1.486,4036,384.76,358.19,322.3,691.6,638.02,791,1220,2.0069
22/02/2018,2.939,232.85,1.484,4042,384.48,358.77,322,691.13,636.48,792,1227.5,2.0071
23/02/2018,2.9322,232.8,1.493,4022,386.07,357.11,322.6,693.14,639.46,794,1222.5,2.0025
26/02/2018,2.958,232.87,1.501,4045,387.71,361.45,323.9,695.66,641.96,803,1250,2.0201
27/02/2018,2.9938,232.99,1.497,4052,386.38,364.3,324.3,699.76,644.76,804,1252.5,2.0446
28/02/2018,2.9765,232.96,1.492,4039,386.29,363.55,320,699.91,643.13,800,1255,2.0328
01/03/2018,2.9765,233.34,1.481,4024,383.03,360.93,322.2,702.73,642.81,794,1260,2.0328
02/03/2018,2.9765,233.29,1.476,3974,380.26,355.36,318.3,697.22,639.38,778,1240,2.0328
05/03/2018,2.9358,233.05,1.475,3989,380.08,356.59,315.8,695.05,635.1,786,1260,2.005
06/03/2018,2.9593,232.59,1.491,4034,382.64,360.02,317.7,693.35,636.19,792,1290,2.0211
07/03/2018,2.9701,232.94,1.487,4025,380.43,359.87,317.6,692.9,635.14,794,1300,2.0285
08/03/2018,2.973,232.93,1.494,4071,383.08,362.15,319.7,693.6,636.39,805,1295,2.0305
09/03/2018,2.99,233.09,1.5,4080,386.62,365.78,321.3,697.8,638.4,807,1312.5,2.0422
12/03/2018,3.0057,233.13,1.502,4099,388.95,369.72,326,702.94,642.31,818,1350,2.0529
13/03/2018,2.995,233.14,1.497,4108,386.55,368.74,325.9,700.31,638.05,804,1305,2.0456
14/03/2018,2.9764,233.21,1.488,4071,384.35,364.97,322.2,696.13,631.66,803,1310,2.0329
15/03/2018,2.9913,233.28,1.481,4053,383.29,365.03,323.4,696.07,632.1,808,1295,2.0431
16/03/2018,2.9819,233.12,1.482,4035,387.44,364.37,320.6,693.93,628.62,810,1300,2.0367
19/03/2018,2.9819,232.81,1.471,3994,386.12,361.88,316.7,685.99,621.64,787,1255,2.0367
20/03/2018,2.9373,232.76,1.473,4008,386.33,358.82,317.3,687.88,625.34,792,1295,2.0063
21/03/2018,2.9298,232.34,1.468,3982,384.95,357.77,316.4,686.06,622.86,791,1275,2.0012
22/03/2018,2.9176,232.33,1.463,3920,384.39,353.5,312.3,677.77,618.54,774,1260,1.9928
23/03/2018,2.89,232.37,1.457,3892,381.43,347.65,306.1,671.12,615.3,758,1230,1.974
26/03/2018,2.8676,232.25,1.465,3907,381.65,341.3,304.2,668.8,614.51,752,1250,1.9587
27/03/2018,2.9174,232.42,1.474,3942,383.3,349.02,309.8,679.63,621.64,772,1267.5,1.9927
28/03/2018,2.9079,232.61,1.472,3902,382.55,344.52,302.2,673.65,616.19,753,1220,1.9862
29/03/2018,2.9362,232.68,1.49,3934,386.26,347.27,304.1,677.87,622.06,763,1210,2.0056
30/03/2018,2.9362,232.68,1.49,3934,386.26,347.27,304.1,677.87,622.06,763,1210,2.0056
02/04/2018,2.9362,232.68,1.49,3934,386.26,347.27,304.1,677.87,622.06,763,1210,2.0056
03/04/2018,2.9322,232.96,1.486,3913,384.96,345.52,306,683.47,632.57,755,1185,2.0029
04/04/2018,2.9257,232.79,1.478,3860,384.35,346.58,300.3,678.47,627.46,746,1165,1.9985
05/04/2018,2.9633,232.55,1.497,3928,390.46,350.62,305,681.46,633.81,768,1245,2.0242
06/04/2018,2.9866,232.49,1.506,3942,393.1,353.9,306.2,683.19,634.28,755,1247.5,2.0401
09/04/2018,2.9694,232.7,1.506,3931,392.55,347.9,301.2,680.98,630.44,758,1257.5,2.0284
10/04/2018,2.9601,232.69,1.514,3949,395.22,349.39,301.1,678.78,629.77,765,1240,2.022
11/04/2018,2.952,232.74,1.516,3956,396.27,352.78,302.8,679.37,629.21,762,1255,2.0166
12/04/2018,2.949,232.81,1.517,3934,396.77,351.27,302.2,680.89,631.28,763,1255,2.0145
13/04/2018,2.931,232.67,1.516,3940,397.81,349.11,300.3,677.26,627.55,759,1240,2.0022
16/04/2018,2.9318,232.86,1.515,3939,397.76,348.85,297,676.35,625.85,757,1240,2.0028
17/04/2018,2.9338,233.04,1.512,3938,396.26,349.9,295.4,672.49,623.23,763,1257.5,2.0042
18/04/2018,2.9634,233.44,1.526,4004,399.86,356.55,300.5,681.39,632.99,777,1272.5,2.0244
19/04/2018,2.949,233.17,1.53,4018,403.04,356.25,303.2,684.85,634.85,778,1282.5,2.0145
20/04/2018,2.9754,232.95,1.539,4030,404.15,353.88,302.4,691.1,640.34,783,1285,2.0326
23/04/2018,2.966,232.89,1.536,4048,405.63,353.46,301.9,692.17,640.43,788,1275,2.0262
